Year      Month  Day    Hour  PWV
2014      3     24     18     1.438
2014      3     24     21     1.799
2014      3     25      0     1.439
2014      3     25      3     0.578
2014      3     25      6     0.453
2014      3     25      9     0.544
2014      3     25     12     0.526
2014      3     25     15     0.814
2014      3     25     18     0.977
2014      3     25     21     1.485
2014      3     26      0     1.672
2014      3     26      3     0.705
2014      3     26      6     0.607
2014      3     26      9     0.612
2014      3     26     12     0.575
2014      3     26     15     0.593
2014      3     26     18     0.734
2014      3     26     21     1.083
2014      3     27      0     1.567
2014      3     27      3     0.630
2014      3     27      6     0.544
2014      3     27      9     0.539
2014      3     27     12     0.581
2014      3     27     15     0.798
2014      3     27     18     0.898
2014      3     27     21     1.701
2014      3     28      0     2.202
2014      3     28      3     1.051
2014      3     28      6     0.970
2014      3     28      9     0.934
2014      3     28     12     0.855
2014      3     28     15     1.694
2014      3     28     18     3.103
2014      3     28     21     4.242
2014      3     29      0     NaN
2014      3     29      3     NaN
2014      3     29      6     0.973
2014      3     29      9     2.158
2014      3     29     12     NaN
2014      3     29     15     2.312
2014      3     29     18     2.380
2014      3     29     21     2.198
2014      3     30      0     2.194
2014      3     30      3     1.203
2014      3     30      6     1.006
2014      3     30      9     0.746
2014      3     30     12     0.615
2014      3     30     15     0.688
2014      3     30     18     0.885
2014      3     30     21     1.572
2014      3     31      0     1.657
2014      3     31      3     1.018
2014      3     31      6     0.771
2014      3     31      9     0.539
2014      3     31     12     0.474
2014      3     31     15     0.554
2014      3     31     18     0.837
2014      3     31     21     1.026
2014      4      1      0     1.200
2014      4      1      3     0.462
2014      4      1      6     0.454
2014      4      1      9     1.689
2014      4      1     12     2.208
2014      4      1     15     2.731
2014      4      1     18     2.113
2014      4      1     21     1.946
2014      4      2      0     2.275
2014      4      2      3     3.400
2014      4      2      6     3.412
2014      4      2      9     3.730
2014      4      2     12     3.182
2014      4      2     15     3.463
2014      4      2     18     3.391
2014      4      2     21     3.797
2014      4      3      0     3.241
2014      4      3      3     4.220
2014      4      3      6     4.578
2014      4      3      9     4.798
2014      4      3     12     3.952
2014      4      3     15     3.819
2014      4      3     18     4.111
2014      4      3     21     3.460
2014      4      4      0     2.909
2014      4      4      3     2.871
2014      4      4      6     2.014
2014      4      4      9     2.228
2014      4      4     12     3.178
2014      4      4     15     5.531
2014      4      4     18     5.986
2014      4      4     21     6.194
2014      4      5      0     6.067
2014      4      5      3     5.559
2014      4      5      6     6.416
2014      4      5      9     6.762
2014      4      5     12     7.580
2014      4      5     15     7.719
2014      4      5     18     8.866
2014      4      5     21     NaN
2014      4      6      0     NaN
2014      4      6      3     NaN
2014      4      6      6     NaN
2014      4      6      9     NaN
2014      4      6     12     6.621
2014      4      6     15     7.544
2014      4      6     18     9.980
2014      4      6     21     NaN
2014      4      7      0     NaN
2014      4      7      3     NaN
2014      4      7      6     NaN
2014      4      7      9     NaN
2014      4      7     12     NaN
2014      4      7     15     3.652
2014      4      7     18     4.101
2014      4      7     21     5.239
2014      4      8      0     2.525
2014      4      8      3     0.800
2014      4      8      6     0.455
2014      4      8      9     0.449
2014      4      8     12     0.485
2014      4      8     15     0.632
2014      4      8     18     0.888
2014      4      8     21     0.689
2014      4      9      0     1.317
2014      4      9      3     0.812
2014      4      9      6     0.651
2014      4      9      9     0.616
2014      4      9     12     0.667
2014      4      9     15     0.783
2014      4      9     18     0.936
2014      4      9     21     1.089
2014      4     10      0     1.507
2014      4      9      3     0.812
2014      4      9      6     0.651
2014      4      9      9     0.616
2014      4      9     12     0.667
2014      4      9     15     0.783
2014      4      9     18     0.936
2014      4      9     21     1.089
2014      4     10      0     1.507
2014      4     10      3     1.258
2014      4     10      6     1.170
2014      4     10      9     1.076
2014      4     10     12     0.881
2014      4     10     15     0.896
2014      4     10     18     1.992
2014      4     10     21     2.757
2014      4     11      0     2.411
2014      4     12      3     0.441
2014      4     12      6     0.326
2014      4     12      9     0.362
2014      4     12     12     0.407
2014      4     12     15     0.569
2014      4     12     18     0.793
2014      4     12     21     0.607
2014      4     13      0     0.689
2014      4     13      3     0.391
2014      4     13      6     0.435
2014      4     13      9     0.438
2014      4     13     12     0.384
2014      4     13     15     0.404
2014      4     13     18     0.506
2014      4     13     21     0.779
2014      4     14      0     0.811
2014      4     14      3     0.435
2014      4     14      6     0.370
2014      4     14      9     0.333
2014      4     14     12     0.313
2014      4     14     15     0.348
2014      4     14     18     0.424
2014      4     14     21     0.430
2014      4     15      0     0.560
2014      4     15      3     0.434
2014      4     15      6     0.455
2014      4     15      9     0.538
2014      4     15     12     0.517
2014      4     15     15     0.700
2014      4     15     18     0.823
2014      4     15     21     0.850
2014      4     16      0     0.891
2014      4     16      3     0.700
2014      4     16      6     0.763
2014      4     16      9     0.656
2014      4     16     12     0.693
2014      4     16     15     0.711
2014      4     16     18     0.873
2014      4     16     21     1.028
2014      4     17      0     1.078
2014      4     17      3     0.839
2014      4     17      6     0.801
2014      4     17      9     0.546
2014      4     17     12     0.587
2014      4     17     15     0.600
2014      4     17     18     0.669
2014      4     17     21     0.795
2014      4     18      0     1.075
2014      4     18      3     0.794
2014      4     18      6     0.797
2014      4     18      9     0.843
2014      4     18     12     0.849
2014      4     18     15     0.893
2014      4     18     18     1.057
2014      4     18     21     1.253
2014      4     19      0     1.402
2014      4     19      3     0.987
2014      4     19      6     0.976
2014      4     19      9     0.830
2014      4     19     12     0.670
2014      4     19     15     0.477
2014      4     19     18     0.529
2014      4     19     21     NaN
2014      4     20      0     0.936
2014      4     20      3     0.546
2014      4     20      6     0.574
2014      4     20      9     0.548
2014      4     20     12     0.527
2014      4     20     15     0.607
2014      4     20     18     0.741
2014      4     20     21     1.004
2014      4     21      0     1.293
2014      4     21      3     0.795
2014      4     21      6     0.720
2014      4     21      9     0.747
2014      4     21     12     0.752
2014      4     21     15     0.853
2014      4     21     18     1.048
2014      4     21     21     1.248
2014      4     22      0     1.494
2014      4     22      3     1.048
2014      4     22      6     1.089
2014      4     22      9     1.210
2014      4     22     12     1.174
2014      4     22     15     1.230
2014      4     22     18     1.383
2014      4     22     21     1.206
2014      4     23      0     1.505
2014      4     23      3     1.218
2014      4     23      6     1.274
2014      4     23      9     1.313
2014      4     23     12     1.331
2014      4     23     15     1.364
2014      4     23     18     1.447
2014      4     23     21     1.339
2014      4     24      0     1.207
2014      4     24      3     1.288
2014      4     24      6     1.699
2014      4     24      9     1.842
2014      4     24     12     1.832
2014      4     24     15     1.797
2014      4     24     18     1.846
2014      4     24     21     1.505
2014      4     25      0     1.977
2014      4     25      3     1.477
2014      4     25      6     1.169
2014      4     25      9     1.133
2014      4     25     12     0.988
2014      4     25     15     1.291
2014      4     25     18     1.312
2014      4     25     21     1.290
2014      4     26      0     1.468
2014      4     26      3     1.204
2014      4     26      6     1.023
2014      4     26      9     1.007
2014      4     26     12     1.052
2014      4     26     15     1.196
2014      4     26     18     1.149
2014      4     26     21     1.470
2014      4     27      0     1.602
2014      4     27      3     1.102
2014      4     27      6     1.138
2014      4     27      9     0.976
2014      4     27     12     1.267
2014      4     27     15     1.272
2014      4     27     18     1.479
2014      4     27     21     1.856
2014      4     28      0     1.950
2014      4     28      3     1.267
2014      4     28      6     0.901
2014      4     28      9     0.702
2014      4     28     12     0.685
2014      4     28     15     0.714
2014      4     28     18     0.789
2014      4     28     21     1.118
2014      4     29      0     1.260
2014      4     29      3     0.744
2014      4     29      6     0.888
2014      4     29      9     1.402
2014      4     29     12     1.312
2014      4     29     15     1.353
2014      4     29     18     1.566
2014      4     29     21     2.237
2014      4     30      0     2.408
2014      4     30      3     2.257
2014      4     30      6     2.316
2014      4     30      9     NaN
2014      4     30     12     NaN
2014      4     30     15     2.194
2014      4     30     18     1.919
2014      4     30     21     1.416
2014      5      1      0     0.803
2014      5      1      3     0.335
2014      5      1      6     0.398
2014      5      1      9     0.535
2014      5      1     12     0.850
2014      5      1     15     0.988
2014      5      1     18     1.189
2014      5      1     21     1.316
2014      5      2      0     1.549
2014      5      2      3     1.219
2014      5      2      6     1.164
2014      5      2      9     1.119
2014      5      2     12     1.045
2014      5      2     15     0.844
2014      5      2     18     0.871
2014      5      2     21     0.736
2014      5      3      0     0.704
2014      5      3      3     0.773
2014      5      3      6     0.921
2014      5      3      9     0.971
2014      5      3     12     1.416
2014      5      3     15     0.975
2014      5      3     18     0.968
2014      5      3     21     1.207
2014      5      4      0     1.313
2014      5      4      3     1.152
2014      5      4      6     1.207
2014      5      4      9     1.541
2014      5      4     12     1.969
2014      5      4     15     2.027
2014      5      4     18     2.321
2014      5      4     21     2.728
2014      5      5      0     2.686
2014      5      5      3     2.970
2014      5      5      6     2.759
2014      5      5      9     2.089
2014      5      5     12     1.613
2014      5      5     15     1.516
2014      5      5     18     1.471
2014      5      5     21     1.452
2014      5      6      0     1.215
2014      5      6      3     0.783
2014      5      6      6     0.851
2014      5      6      9     0.856
2014      5      6     12     0.663
2014      5      6     15     0.871
2014      5      6     18     0.958
2014      5      6     21     1.094
2014      5      7      0     1.249
2014      5      7      3     1.064
2014      5      7      6     1.060
2014      5      7      9     1.060
2014      5      7     12     1.066
2014      5      7     15     1.207
2014      5      7     18     1.506
2014      5      7     21     1.343
2014      5      8      0     1.477
2014      5      8      3     1.606
2014      5      8      6     1.340
2014      5      8      9     1.316
2014      5      8     12     1.260
2014      5      8     15     1.076
2014      5      8     18     1.290
2014      5      8     21     1.022
2014      5      9      0     0.964
2014      5      9      3     1.395
2014      5      9      6     1.297
2014      5      9      9     1.128
2014      5      9     12     1.068
2014      5      9     15     1.725
2014      5      9     18     1.749
2014      5      9     21     2.107
2014      5     10      0     1.975
2014      5     10      3     2.107
2014      5     10      6     2.085
2014      5     10      9     2.192
2014      5     10     12     1.850
2014      5     10     15     1.511
2014      5     10     18     1.450
2014      5     10     21     2.190
2014      5     11      0     1.944
2014      5     11      3     1.748
2014      5     11      6     1.575
2014      5     11      9     1.730
2014      5     11     12     1.607
2014      5     11     15     1.678
2014      5     11     18     1.959
2014      5     11     21     2.542
2014      5     12      0     2.290
2014      5     12      3     1.922
2014      5     12      6     1.991
2014      5     12      9     2.694
2014      5     12     12     2.639
2014      5     12     15     2.256
2014      5     12     18     2.230
2014      5     12     21     3.185
2014      5     13      0     3.196
2014      5     13      3     2.724
2014      5     13      6     2.384
2014      5     13      9     2.161
2014      5     13     12     1.827
2014      5     13     15     1.666
2014      5     13     18     NaN
2014      5     13     21     NaN
2014      5     14      0     1.719
2014      5     14      3     0.815
2014      5     14      6     0.513
2014      5     14      9     0.393
2014      5     14     12     0.439
2014      5     14     15     0.571
2014      5     14     18     1.112
2014      5     14     21     1.635
2014      5     15      0     1.797
2014      5     15      3     0.817
2014      5     15      6     0.571
2014      5     15      9     0.495
2014      5     15     12     0.463
2014      5     15     15     0.441
2014      5     15     18     0.557
2014      5     15     21     0.808
2014      5     16      0     0.977
2014      5     16      3     0.537
2014      5     16      6     0.446
2014      5     16      9     0.341
2014      5     16     12     0.308
2014      5     16     15     0.327
2014      5     16     18     0.481
2014      5     16     21     1.029
2014      5     17      0     0.633
2014      5     17      3     0.470
2014      5     17      6     0.280
2014      5     17      9     0.312
2014      5     17     12     0.305
2014      5     17     15     0.398
2014      5     17     18     0.479
2014      5     17     21     0.459
2014      5     18      0     0.403
2014      5     18      3     0.437
2014      5     18      6     0.478
2014      5     18      9     0.516
2014      5     18     12     0.660
2014      5     18     15     0.715
2014      5     18     18     0.679
2014      5     18     21     0.778
2014      5     19      0     0.701
2014      5     19      3     0.702
2014      5     19      6     0.687
2014      5     19      9     0.703
2014      5     19     12     0.593
2014      5     19     15     0.579
2014      5     19     18     0.636
2014      5     19     21     0.610
2014      5     20      0     0.590
2014      5     20      3     0.538
2014      5     20      6     0.443
2014      5     20      9     0.576
2014      5     20     12     0.603
2014      5     20     15     0.584
2014      5     20     18     0.707
2014      5     20     21     1.020
2014      5     21      0     1.188
2014      5     21      3     1.323
2014      5     21      6     1.085
2014      5     21      9     1.118
2014      5     21     12     1.159
2014      5     21     15     0.798
2014      5     21     18     1.219
2014      5     21     21     1.199
2014      5     22      0     2.086
2014      5     22      3     3.871
2014      5     22      6     3.570
2014      5     22      9     3.768
2014      5     22     12     3.168
2014      5     22     15     3.122
2014      5     22     18     NaN
2014      5     22     21     NaN
2014      5     23      0     NaN
2014      5     23      3     NaN
2014      5     23      6     NaN
2014      5     23      9     NaN
2014      5     23     12     NaN
2014      5     23     15     NaN
2014      5     23     18     NaN
2014      5     23     21     NaN
2014      5     24      0     NaN
2014      5     24      3     NaN
2014      5     24      6     NaN
2014      5     24      9     NaN
2014      5     24     12     NaN
2014      5     24     15     NaN
2014      5     24     18     NaN
2014      5     24     21     NaN
2014      5     25      0     NaN
2014      5     25      3     NaN
2014      5     25      6     NaN
2014      5     25      9     NaN
2014      5     25     12     NaN
2014      5     25     15     NaN
2014      5     25     18     0.811
2014      5     25     21     0.745
2014      5     26      0     0.679
2014      5     26      3     0.610
2014      5     26      6     0.706
2014      5     26      9     0.625
2014      5     26     12     0.621
2014      5     26     15     0.641
2014      5     26     18     0.661
2014      5     26     21     0.691
2014      5     27      0     0.676
2014      5     27      3     0.629
2014      5     27      6     0.599
2014      5     27      9     0.494
2014      5     27     12     0.361
2014      5     27     15     0.385
2014      5     27     18     0.510
2014      5     27     21     0.578
2014      5     28      0     0.531
2014      5     28      3     0.406
2014      5     28      6     0.374
2014      5     28      9     0.396
2014      5     28     12     0.414
2014      5     28     15     0.563
2014      5     28     18     0.587
2014      5     28     21     0.633
2014      5     29      0     0.828
2014      5     29      3     0.803
2014      5     29      6     0.558
2014      5     29      9     0.828
2014      5     29     12     0.937
2014      5     29     15     0.874
2014      5     29     18     1.421
2014      5     29     21     1.402
2014      5     30      0     1.099
2014      5     30      3     1.072
2014      5     30      6     1.323
2014      5     30      9     1.297
2014      5     30     12     1.564
2014      5     30     15     1.581
2014      5     30     18     NaN
2014      5     30     21     2.067
2014      5     31      0     2.285
2014      5     31      3     NaN
2014      5     31      6     NaN
2014      5     31      9     1.253
2014      5     31     12     0.774
2014      5     31     15     0.814
2014      5     31     18     1.107
2014      5     31     21     1.786
2014      6      1      0     1.453
2014      6      1      3     0.989
2014      6      1      6     0.892
2014      6      1      9     0.850
2014      6      1     12     0.924
2014      6      1     15     1.037
2014      6      1     18     1.046
2014      6      1     21     1.169
2014      6      2      0     1.061
2014      6      2      3     0.902
2014      6      2      6     0.878
2014      6      2      9     0.863
2014      6      2     12     0.844
2014      6      2     15     0.725
2014      6      2     18     0.696
2014      6      2     21     0.693
2014      6      3      0     0.714
2014      6      3      3     0.613
2014      6      3      6     0.618
2014      6      3      9     0.594
2014      6      3     12     0.625
2014      6      3     15     0.648
2014      6      3     18     0.704
2014      6      3     21     0.951
2014      6      4      0     1.072
2014      6      4      3     1.140
2014      6      4      6     1.287
2014      6      4      9     1.394
2014      6      4     12     1.707
2014      6      4     15     1.931
2014      6      4     18     2.224
2014      6      4     21     2.472
2014      6      5      0     2.136
2014      6      5      3     2.316
2014      6      5      6     2.608
2014      6      5      9     2.821
2014      6      5     12     2.178
2014      6      5     15     2.087
2014      6      5     18     1.898
2014      6      5     21     2.129
2014      6      6      0     2.033
2014      6      6      3     1.834
2014      6      6      6     1.377
2014      6      6      9     1.183
2014      6      6     12     1.127
2014      6      6     15     1.191
2014      6      6     18     1.527
2014      6      6     21     1.422
2014      6      7      0     1.401
2014      6      7      3     1.473
2014      6      7      6     1.362
2014      6      7      9     1.113
2014      6      7     12     0.919
2014      6      7     15     0.867
2014      6      7     18     1.391
2014      6      7     21     1.289
2014      6      8      0     1.127
2014      6      8      3     0.707
2014      6      8      6     0.625
2014      6      8      9     0.405
2014      6      8     12     0.368
2014      6      8     15     0.450
2014      6      8     18     0.435
2014      6      8     21     0.349
2014      6      9      0     0.356
2014      6      9      3     0.370
2014      6      9      6     0.338
2014      6      9      9     0.290
2014      6      9     12     0.269
2014      6      9     15     0.293
2014      6      9     18     0.328
2014      6      9     21     0.283
2014      6     10      0     0.233
2014      6     10      3     0.310
2014      6     10      6     0.379
2014      6     10      9     0.392
2014      6     10     12     0.697
2014      6     10     15     0.512
2014      6     10     18     0.873
2014      6     10     21     1.294
2014      6     11      0     1.520
2014      6     11      3     1.808
2014      6     11      6     1.372
2014      6     11      9     1.074
2014      6     11     12     0.985
2014      6     11     15     0.829
2014      6     11     18     0.828
2014      6     11     21     1.523
2014      6     12      0     1.432
2014      6     12      3     1.440
2014      6     12      6     1.073
2014      6     12      9     1.173
2014      6     12     12     0.998
2014      6     12     15     1.189
2014      6     12     18     1.656
2014      6     12     21     1.828
2014      6     13      0     1.512
2014      6     13      3     1.482
2014      6     13      6     1.258
2014      6     13      9     0.932
2014      6     13     12     0.917
2014      6     13     15     0.987
2014      6     13     18     0.908
2014      6     13     21     0.800
2014      6     14      0     0.881
2014      6     14      3     0.752
2014      6     14      6     0.660
2014      6     14      9     0.595
2014      6     14     12     0.478
2014      6     14     15     0.504
2014      6     14     18     0.549
2014      6     14     21     0.699
2014      6     15      0     0.946
2014      6     15      3     0.763
2014      6     15      6     0.719
2014      6     15      9     0.705
2014      6     15     12     0.615
2014      6     15     15     0.600
2014      6     15     18     0.672
2014      6     15     21     0.593
2014      6     16      0     0.613
2014      6     16      3     0.563
2014      6     16      6     0.473
2014      6     16      9     0.438
2014      6     16     12     0.369
2014      6     16     15     0.364
2014      6     16     18     0.382
2014      6     16     21     0.388
2014      6     17      0     0.439
2014      6     17      3     0.366
2014      6     17      6     0.389
2014      6     17      9     0.465
2014      6     17     12     0.715
2014      6     17     15     0.929
2014      6     17     18     0.729
2014      6     17     21     0.753
2014      6     18      0     0.999
2014      6     18      3     0.997
2014      6     18      6     0.959
2014      6     18      9     1.493
2014      6     18     12     1.470
2014      6     18     15     1.470
2014      6     18     18     1.195
2014      6     18     21     1.311
2014      6     19      0     1.343
2014      6     19      3     1.367
2014      6     19      6     1.376
2014      6     19      9     1.718
2014      6     19     12     1.587
2014      6     19     15     1.347
2014      6     19     18     1.585
2014      6     19     21     1.721
2014      6     20      0     1.583
2014      6     20      3     1.291
2014      6     20      6     1.214
2014      6     20      9     1.375
2014      6     20     12     1.191
2014      6     20     15     1.028
2014      6     20     18     1.450
2014      6     20     21     1.648
2014      6     21      0     1.322
2014      6     21      3     1.442
2014      6     21      6     1.581
2014      6     21      9     1.607
2014      6     21     12     1.544
2014      6     21     15     1.400
2014      6     21     18     NaN
2014      6     21     21     NaN
2014      6     22      0     NaN
2014      6     22      3     NaN
2014      6     22      6     0.886
2014      6     22      9     0.712
2014      6     22     12     0.849
2014      6     22     15     1.051
2014      6     22     18     1.222
2014      6     22     21     1.468
2014      6     23      0     1.032
2014      6     23      3     0.628
2014      6     23      6     0.675
2014      6     23      9     0.891
2014      6     23     12     0.996
2014      6     23     15     0.966
2014      6     23     18     0.778
2014      6     23     21     1.481
2014      6     24      0     1.258
2014      6     24      3     1.014
2014      6     24      6     1.047
2014      6     24      9     1.707
2014      6     24     12     1.992
2014      6     24     15     2.354
2014      6     24     18     NaN
2014      6     24     21     NaN
2014      6     25      0     6.862
2014      6     25      3     5.974
2014      6     25      6     8.012
2014      6     25      9     7.778
2014      6     25     12     8.717
2014      6     25     15     9.677
2014      6     25     18     3.849
2014      6     25     21     NaN
2014      6     26      0     10.625
2014      6     26      3     NaN
2014      6     26      6     NaN
2014      6     26      9     NaN
2014      6     26     12     NaN
2014      6     26     15     NaN
2014      6     26     18     NaN
2014      6     26     21     4.021
2014      6     27      0     NaN
2014      6     27      3     1.531
2014      6     27      6     1.411
2014      6     27      9     NaN
2014      6     27     12     NaN
2014      6     27     15     NaN
2014      6     27     18     NaN
2014      6     27     21     NaN
2014      6     28      0     NaN
2014      6     28      3     0.224
2014      6     28      6     0.180
2014      6     28      9     0.175
2014      6     28     12     0.197
2014      6     28     15     0.353
2014      6     28     18     0.397
2014      6     28     21     0.383
2014      6     29      0     0.584
2014      6     29      3     0.555
2014      6     29      6     0.392
2014      6     29      9     0.358
2014      6     29     12     0.353
2014      6     29     15     0.369
2014      6     29     18     0.346
2014      6     29     21     0.369
2014      6     30      0     0.482
2014      6     30      3     0.512
2014      6     30      6     0.448
2014      6     30      9     0.433
2014      6     30     12     0.492
2014      6     30     15     0.617
2014      6     30     18     0.898
2014      6     30     21     1.821
2014      7      1      0     1.879
2014      7      1      3     1.385
2014      7      1      6     2.541
2014      7      1      9     2.277
2014      7      1     12     1.166
2014      7      1     15     0.464
2014      7      1     18     0.796
2014      7      1     21     1.605
2014      7      2      0     1.292
2014      7      2      3     1.555
2014      7      2      6     1.938
2014      7      2      9     1.288
2014      7      2     12     1.018
2014      7      2     15     0.944
2014      7      2     18     1.764
2014      7      2     21     2.224
2014      7      3      0     2.098
2014      7      3      3     2.173
2014      7      3      6     2.018
2014      7      3      9     1.717
2014      7      3     12     1.589
2014      7      3     15     2.078
2014      7      3     18     3.871
2014      7      3     21     2.372
2014      7      4      0     2.465
2014      7      4      3     3.654
2014      7      4      6     2.899
2014      7      4      9     2.026
2014      7      4     12     4.019
2014      7      4     15     6.769
2014      7      4     18     NaN
2014      7      4     21     NaN
2014      7      5      0     NaN
2014      7      5      3     NaN
2014      7      5      6     NaN
2014      7      5      9     NaN
2014      7      5     12     NaN
2014      7      5     15     1.227
2014      7      5     18     0.744
2014      7      5     21     0.877
2014      7      6      0     0.864
2014      7      6      3     0.344
2014      7      6      6     0.131
2014      7      6      9     0.117
2014      7      6     12     0.147
2014      7      6     15     0.229
2014      7      6     18     0.309
2014      7      6     21     0.395
2014      7      7      0     0.475
2014      7      7      3     0.597
2014      7      7      6     0.709
2014      7      7      9     0.803
2014      7      7     12     0.687
2014      7      7     15     0.584
2014      7      7     18     0.606
2014      7      7     21     0.666
2014      7      8      0     0.738
2014      7      8      3     0.582
2014      7      8      6     0.532
2014      7      8      9     0.476
2014      7      8     12     0.552
2014      7      8     15     0.514
2014      7      8     18     0.559
2014      7      8     21     0.607
2014      7      9      0     NaN
2014      7      9      3     0.666
2014      7      9      6     0.602
2014      7      9      9     0.581
2014      7      9     12     0.624
2014      7      9     15     0.467
2014      7      9     18     0.290
2014      7      9     21     0.326
2014      7     10      0     0.368
2014      7     10      3     0.299
2014      7     10      6     0.231
2014      7     10      9     0.549
2014      7     10     12     0.569
2014      7     10     15     0.792
2014      7     10     18     0.909
2014      7     10     21     1.400
2014      7     11      0     1.786
2014      7     11      3     1.304
2014      7     11      6     1.110
2014      7     11      9     1.521
2014      7     11     12     2.086
2014      7     11     15     2.489
2014      7     11     18     5.096
2014      7     11     21     4.836
2014      7     12      0     7.701
2014      7     12      3     5.728
2014      7     12      6     3.726
2014      7     12      9     3.618
2014      7     12     12     2.481
2014      7     12     15     2.157
2014      7     12     18     1.909
2014      7     12     21     1.778
2014      7     13      0     1.648
2014      7     13      3     1.502
2014      7     13      6     1.572
2014      7     13      9     1.353
2014      7     13     12     1.513
2014      7     13     15     1.586
2014      7     13     18     1.857
2014      7     13     21     2.342
2014      7     14      0     2.573
2014      7     14      3     2.273
2014      7     14      6     2.059
2014      7     14      9     1.693
2014      7     14     12     1.642
2014      7     14     15     1.384
2014      7     14     18     1.385
2014      7     14     21     1.472
2014      7     15      0     0.949
2014      7     15      3     0.549
2014      7     15      6     0.553
2014      7     15      9     0.561
2014      7     15     12     0.664
2014      7     15     15     0.604
2014      7     15     18     0.554
2014      7     15     21     0.553
2014      7     16      0     0.607
2014      7     15      3     0.549
2014      7     15      6     0.553
2014      7     15      9     0.561
2014      7     15     12     0.664
2014      7     15     15     0.604
2014      7     15     18     0.554
2014      7     15     21     0.553
2014      7     16      0     0.607
2014      7     16      3     0.532
2014      7     16      6     0.490
2014      7     16      9     0.457
2014      7     16     12     0.501
2014      7     16     15     0.489
2014      7     16     18     0.510
2014      7     16     21     0.647
2014      7     17      0     0.648
2014      7     18      3     0.401
2014      7     18      6     0.524
2014      7     18      9     0.426
2014      7     18     12     0.377
2014      7     18     15     0.450
2014      7     18     18     0.504
2014      7     18     21     0.474
2014      7     19      0     0.474
2014      7     19      3     0.550
2014      7     19      6     0.437
2014      7     19      9     0.403
2014      7     19     12     0.405
2014      7     19     15     0.467
2014      7     19     18     0.883
2014      7     19     21     NaN
2014      7     20      0     1.285
2014      7     20      3     1.158
2014      7     20      6     1.066
2014      7     20      9     1.252
2014      7     20     12     1.078
2014      7     20     15     1.145
2014      7     20     18     1.200
2014      7     20     21     1.482
2014      7     21      0     1.056
2014      7     21      3     1.837
2014      7     21      6     1.822
2014      7     21      9     1.662
2014      7     21     12     NaN
2014      7     21     15     0.865
2014      7     21     18     1.059
2014      7     21     21     1.522
2014      7     22      0     1.757
2014      7     22      3     1.573
2014      7     22      6     1.437
2014      7     22      9     1.629
2014      7     22     12     1.574
2014      7     22     15     1.627
2014      7     22     18     1.761
2014      7     22     21     1.601
2014      7     23      0     1.557
2014      7     23      3     1.540
2014      7     23      6     NaN
2014      7     23      9     1.532
2014      7     23     12     1.399
2014      7     23     15     1.138
2014      7     23     18     NaN
2014      7     23     21     NaN
2014      7     24      0     0.288
2014      7     24      3     0.202
2014      7     24      6     0.179
2014      7     24      9     0.193
2014      7     24     12     0.146
2014      7     24     15     0.249
2014      7     24     18     0.307
2014      7     24     21     0.467
2014      7     25      0     0.382
2014      7     25      3     0.333
2014      7     25      6     0.299
2014      7     25      9     0.269
2014      7     25     12     0.236
2014      7     25     15     0.259
2014      7     25     18     0.345
2014      7     25     21     0.422
2014      7     26      0     0.429
2014      7     26      3     0.268
2014      7     26      6     0.217
2014      7     26      9     0.332
2014      7     26     12     0.364
2014      7     26     15     0.311
2014      7     26     18     0.309
2014      7     26     21     0.476
2014      7     27      0     0.464
2014      7     27      3     0.431
2014      7     27      6     0.353
2014      7     27      9     0.360
2014      7     27     12     0.382
2014      7     27     15     0.675
2014      7     27     18     0.993
2014      7     27     21     0.773
2014      7     28      0     0.900
2014      7     28      3     0.915
2014      7     28      6     1.226
2014      7     28      9     1.595
2014      7     28     12     1.598
2014      7     28     15     1.461
2014      7     28     18     1.323
2014      7     28     21     1.078
2014      7     29      0     1.241
2014      7     29      3     1.408
2014      7     29      6     1.050
2014      7     29      9     0.969
2014      7     29     12     0.901
2014      7     29     15     0.934
2014      7     29     18     0.783
2014      7     29     21     0.941
2014      7     30      0     0.669
2014      7     30      3     0.596
2014      7     30      6     0.578
2014      7     30      9     0.629
2014      7     30     12     0.727
2014      7     30     15     0.822
2014      7     30     18     0.934
2014      7     30     21     1.271
2014      7     31      0     1.576
2014      7     31      3     1.649
2014      7     31      6     1.760
2014      7     31      9     1.583
2014      7     31     12     1.650
2014      7     31     15     2.085
2014      7     31     18     2.127
2014      7     31     21     1.811
2014      8      1      0     1.768
2014      8      1      3     1.523
2014      8      1      6     0.958
2014      8      1      9     0.662
2014      8      1     12     0.472
2014      8      1     15     0.519
2014      8      1     18     0.760
2014      8      1     21     0.787
2014      8      2      0     0.628
2014      8      2      3     0.510
2014      8      2      6     0.438
2014      8      2      9     0.436
2014      8      2     12     0.448
2014      8      2     15     0.513
2014      8      2     18     0.535
2014      8      2     21     0.514
2014      8      3      0     0.818
2014      8      3      3     0.730
2014      8      3      6     0.698
2014      8      3      9     0.595
2014      8      3     12     0.554
2014      8      3     15     0.563
2014      8      3     18     0.564
2014      8      3     21     0.520
2014      8      4      0     0.585
2014      8      4      3     0.430
2014      8      4      6     0.482
2014      8      4      9     0.433
2014      8      4     12     0.443
2014      8      4     15     0.358
2014      8      4     18     0.510
2014      8      4     21     0.702
2014      8      5      0     0.619
2014      8      5      3     0.684
2014      8      5      6     0.614
2014      8      5      9     0.563
2014      8      5     12     0.522
2014      8      5     15     0.540
2014      8      5     18     0.551
2014      8      5     21     0.532
2014      8      6      0     0.710
